,loss,acc,val_loss,val_acc
0,0.65617436170578,0.7491329312324524,0.9090003371238708,0.6466988921165466
1,0.506409227848053,0.9976878762245178,0.9130808115005493,0.6454106569290161
2,0.49993205070495605,1.0,0.9117618203163147,0.6428341269493103
3,0.4964304268360138,1.0,0.9079867005348206,0.643478274345398
4,0.497344970703125,0.9988439083099365,0.9034080505371094,0.6441223621368408
5,0.49881309270858765,1.0,0.9122083783149719,0.6334943771362305
6,0.4918297827243805,1.0,0.9130060076713562,0.6341384649276733
7,0.49507346749305725,1.0,0.9047940373420715,0.6415458917617798
8,0.49810466170310974,1.0,0.9058074951171875,0.6376811861991882
9,0.5563843846321106,0.9595375657081604,0.911199152469635,0.6560386419296265
10,0.5188483595848083,0.9930635690689087,0.9357460141181946,0.6363928914070129
11,0.5230398774147034,0.9965317845344543,0.9361890554428101,0.6354267597198486
12,0.5110970139503479,0.9988439083099365,0.9369326233863831,0.6286634206771851
13,0.5136447548866272,0.9884393215179443,0.9397684335708618,0.6212560534477234
14,0.505744993686676,0.9907514452934265,0.9368948936462402,0.6199678182601929
15,0.5017125606536865,0.99190753698349,0.9255973696708679,0.6322061419487
16,0.5019873976707458,0.9988439083099365,0.9351509213447571,0.6241545677185059
17,0.4985124170780182,0.9988439083099365,0.9354561567306519,0.6222222447395325
18,0.5264617800712585,0.9595375657081604,0.8708815574645996,0.6834138631820679
19,0.5160505771636963,0.9791907668113708,0.9178500175476074,0.6425120830535889
20,0.516463041305542,0.9849711060523987,0.9097390174865723,0.6476650834083557
21,0.5018166303634644,1.0,0.9075490832328796,0.6541062593460083
22,0.5060678720474243,0.9976878762245178,0.9363059997558594,0.6177133917808533
23,0.5074750185012817,0.9965317845344543,0.9178991317749023,0.6360708475112915
24,0.49801328778266907,0.9988439083099365,0.926173210144043,0.6231883764266968
25,0.5016325116157532,0.9872832298278809,0.907307505607605,0.646054744720459
26,0.5001333355903625,1.0,0.9019109606742859,0.6515297889709473
27,0.7291261553764343,0.8289017081260681,0.8855305910110474,0.6518518328666687
28,0.5154243111610413,0.9838150143623352,0.9091928601264954,0.6544283628463745
29,0.5189256072044373,0.99190753698349,0.9064754843711853,0.657326877117157
30,0.5126841068267822,0.9907514452934265,0.8984021544456482,0.6637681126594543
31,0.5082782506942749,0.9976878762245178,0.9144881963729858,0.6473429799079895
32,0.504586398601532,0.9976878762245178,0.9059759378433228,0.6483091711997986
33,0.5029807686805725,0.9953756928443909,0.8988235592842102,0.6553945541381836
34,0.5030337572097778,0.9965317845344543,0.8919342756271362,0.6611916422843933
35,0.5004006028175354,0.9930635690689087,0.8931049704551697,0.6586151123046875
36,0.5051334500312805,0.9953756928443909,0.8104613423347473,0.7265700697898865
37,0.4989399313926697,0.9965317845344543,0.8835827708244324,0.6628019213676453
38,0.4984472692012787,0.9976878762245178,0.8877747058868408,0.6515297889709473
39,0.4980067312717438,0.9988439083099365,0.880440354347229,0.6531400680541992
40,0.4976549446582794,0.9988439083099365,0.8813638687133789,0.6502415537834167
41,0.4980192482471466,0.9965317845344543,0.8806514143943787,0.664412260055542
42,0.4964286684989929,0.9988439083099365,0.8752040266990662,0.668599009513855
43,0.4934552311897278,1.0,0.8729171752929688,0.6702093482017517
44,0.4945890009403229,1.0,0.8730221390724182,0.6711755394935608
45,0.547110378742218,0.9641618728637695,0.7765932083129883,0.7507246136665344
46,0.5121951103210449,0.9884393215179443,0.8927943110466003,0.6740740537643433
47,0.5119291543960571,0.9988439083099365,0.8935871720314026,0.67568439245224
48,0.516526997089386,0.9965317845344543,0.8907593488693237,0.6737520098686218
49,0.5084286332130432,0.9976878762245178,0.8935924172401428,0.666022539138794
50,0.5093775391578674,0.9953756928443909,0.8965644836425781,0.6640901565551758
51,0.502864420413971,0.9988439083099365,0.9053645730018616,0.6499195098876953
52,0.5057236552238464,0.9884393215179443,0.9030120968818665,0.6528180241584778
53,0.49666908383369446,0.9976878762245178,0.9070652723312378,0.6495974063873291
54,0.50003981590271,0.9988439083099365,0.8333342671394348,0.6714975833892822
55,0.49870970845222473,0.99190753698349,0.8692902326583862,0.6785829067230225
56,0.4978291690349579,1.0,0.8762943744659424,0.6727858185768127
57,0.4956686198711395,1.0,0.8728978037834167,0.6718196272850037
58,0.4957142174243927,1.0,0.8659186959266663,0.6740740537643433
59,0.49418210983276367,1.0,0.8597745299339294,0.6734299659729004
60,0.49758151173591614,1.0,0.8569464683532715,0.6727858185768127
61,0.4947178065776825,1.0,0.8565754294395447,0.6740740537643433
62,0.4957597255706787,1.0,0.8562612533569336,0.6737520098686218
