,loss,acc,val_loss,val_acc
0,0.6364649534225464,0.7599999904632568,0.8844273090362549,0.67568439245224
1,0.49266770482063293,1.0,0.8756840825080872,0.6850241422653198
2,0.49484652280807495,1.0,0.8734214901924133,0.6847020983695984
3,0.4969659149646759,1.0,0.8713411688804626,0.6840579509735107
4,0.489170640707016,1.0,0.8693797588348389,0.6856682896614075
5,0.4899340271949768,1.0,0.8697080016136169,0.6840579509735107
6,0.48963475227355957,1.0,0.867656946182251,0.6847020983695984
7,0.4859468340873718,1.0,0.869426965713501,0.6834138631820679
8,0.49050214886665344,1.0,0.8714812397956848,0.6805152893066406
9,0.5653160810470581,0.9529411792755127,0.9039011597633362,0.6599034070968628
10,0.5103467702865601,0.9952940940856934,0.8874022960662842,0.684380054473877
11,0.5083141922950745,0.99647057056427,0.8834747076034546,0.6837359070777893
12,0.50546795129776,0.9882352948188782,0.8711674213409424,0.6911433339118958
13,0.49959659576416016,0.99647057056427,0.876731276512146,0.6859903335571289
14,0.5000582337379456,0.9988235235214233,0.8839752078056335,0.6718196272850037
15,0.49462834000587463,0.9988235235214233,0.8878883123397827,0.6673107743263245
16,0.49442070722579956,1.0,0.9033560752868652,0.6495974063873291
17,0.4917708933353424,0.9976470470428467,0.8908281922340393,0.6611916422843933
18,0.5053457021713257,0.9894117712974548,0.9048253893852234,0.6495974063873291
19,0.5006740689277649,0.9988235235214233,0.8852902054786682,0.6760064363479614
20,0.5018638968467712,0.9952940940856934,0.9096097946166992,0.6492753624916077
21,0.5000582933425903,0.9988235235214233,0.8755371570587158,0.6805152893066406
22,0.4928753972053528,1.0,0.8687573671340942,0.6879227161407471
23,0.4927677512168884,1.0,0.8691779971122742,0.6853461861610413
24,0.49574995040893555,0.9988235235214233,0.8899096250534058,0.6640901565551758
25,0.4917512834072113,1.0,0.8719871044158936,0.6814814805984497
26,0.4911957383155823,1.0,0.8679162859916687,0.6853461861610413
27,0.7727251052856445,0.8094117641448975,1.1903975009918213,0.3932367265224457
28,0.8199227452278137,0.37529411911964417,1.3832292556762695,0.17552335560321808
29,0.8106289505958557,0.38235294818878174,1.38199782371521,0.17552335560321808
30,0.8078564405441284,0.38235294818878174,1.378249168395996,0.17552335560321808
31,0.8046174645423889,0.38235294818878174,1.375382423400879,0.17552335560321808
