,loss,acc,val_loss,val_acc
0,0.6390321850776672,0.7058823704719543,0.8125415444374084,0.7578099966049194
1,0.4534609615802765,0.9952940940856934,0.7577577829360962,0.8115941882133484
2,0.45087260007858276,1.0,0.7643542885780334,0.8045088648796082
3,0.44740134477615356,1.0,0.7655014395713806,0.8016102910041809
4,0.44503217935562134,1.0,0.7642804980278015,0.800966203212738
5,0.4435364902019501,1.0,0.7627134323120117,0.8003220558166504
6,0.4428938031196594,0.9976470470428467,0.7605713605880737,0.800966203212738
7,0.442948579788208,1.0,0.7549980282783508,0.8045088648796082
8,0.4414268136024475,1.0,0.750926673412323,0.8090177178382874
9,0.44089165329933167,1.0,0.7488519549369812,0.8109501004219055
10,0.44034141302108765,1.0,0.7575587034225464,0.7996779680252075
11,0.43965810537338257,1.0,0.7585951089859009,0.7996779680252075
12,0.44021037220954895,1.0,0.7532468438148499,0.8041868209838867
13,0.4398876130580902,1.0,0.7489781379699707,0.809661865234375
14,0.4386391341686249,1.0,0.747241199016571,0.8099839091300964
15,0.4414516091346741,1.0,0.7487122416496277,0.8103059530258179
16,0.4407612979412079,1.0,0.7552325129508972,0.8019323945045471
17,0.4397267997264862,1.0,0.7536590695381165,0.8035426735877991
18,0.4690217971801758,0.9952940940856934,0.7438533306121826,0.8180354237556458
19,0.4460418224334717,0.9976470470428467,0.7699083685874939,0.7990338206291199
20,0.4517400860786438,0.9976470470428467,0.7961667776107788,0.7755233645439148
21,0.454865038394928,0.9929412007331848,0.772791862487793,0.7996779680252075
22,0.4521488547325134,1.0,0.7589442729949951,0.8125603795051575
23,0.44928234815597534,1.0,0.7547051310539246,0.8148148059844971
24,0.4482839107513428,1.0,0.752336859703064,0.8154589533805847
25,0.44581788778305054,1.0,0.7520037293434143,0.8135265707969666
26,0.4433021545410156,1.0,0.7526616454124451,0.8109501004219055
27,0.44388502836227417,1.0,0.7535418272018433,0.8093397617340088
28,0.4432201683521271,1.0,0.7511696219444275,0.8109501004219055
29,0.441250741481781,1.0,0.7488959431648254,0.813848614692688
30,0.44058752059936523,1.0,0.7483490109443665,0.813848614692688
31,0.441552072763443,1.0,0.7480795979499817,0.8135265707969666
32,0.4407446086406708,1.0,0.7475403547286987,0.813848614692688
33,0.44068655371665955,1.0,0.7470619678497314,0.8144927620887756
34,0.44072088599205017,1.0,0.7468090653419495,0.813848614692688
35,0.4401586353778839,1.0,0.7466262578964233,0.813848614692688
36,0.4709322154521942,0.9694117903709412,0.7677268385887146,0.7906602025032043
37,0.4442404806613922,0.9976470470428467,0.7625009417533875,0.8035426735877991
38,0.4491274356842041,0.9976470470428467,0.7657707929611206,0.8045088648796082
39,0.4515547454357147,1.0,0.7684192061424255,0.8035426735877991
40,0.45347732305526733,1.0,0.7726770639419556,0.8003220558166504
41,0.453323632478714,0.9952940940856934,0.7596561908721924,0.8132045269012451
42,0.45553097128868103,0.9952940940856934,0.7627009749412537,0.8103059530258179
43,0.4532417356967926,1.0,0.7737182378768921,0.7977455854415894
44,0.4528210759162903,1.0,0.774977445602417,0.7964573502540588
45,0.4512387812137604,1.0,0.7736849784851074,0.7977455854415894
46,0.4501129686832428,1.0,0.7716060280799866,0.7993558645248413
47,0.4515053331851959,1.0,0.7703593373298645,0.800000011920929
48,0.44963666796684265,1.0,0.7696738839149475,0.800000011920929
49,0.44835227727890015,0.9976470470428467,0.7660670280456543,0.8032206296920776
50,0.4468524754047394,1.0,0.7603027820587158,0.8086956739425659
51,0.44839781522750854,1.0,0.7578430771827698,0.8109501004219055
52,0.44872191548347473,0.9976470470428467,0.7570882439613342,0.8106279969215393
53,0.4452654719352722,1.0,0.756194531917572,0.811272144317627
54,0.44825267791748047,1.0,0.7444049119949341,0.811272144317627
55,0.440155953168869,1.0,0.7441496849060059,0.8119162917137146
56,0.4417305588722229,1.0,0.7444106936454773,0.8125603795051575
57,0.4418361186981201,1.0,0.7440587282180786,0.812238335609436
58,0.4399816691875458,1.0,0.7435721755027771,0.8119162917137146
59,0.44141337275505066,1.0,0.7438156008720398,0.812238335609436
60,0.44072097539901733,1.0,0.7433061599731445,0.812238335609436
61,0.44027408957481384,1.0,0.7422708868980408,0.8125603795051575
62,0.4409038722515106,1.0,0.7415738701820374,0.8132045269012451
63,0.43926045298576355,1.0,0.7417334914207458,0.813848614692688
64,0.4394257068634033,1.0,0.7417192459106445,0.813848614692688
65,0.438683420419693,1.0,0.7410125136375427,0.8141707181930542
66,0.4379834234714508,1.0,0.7405272722244263,0.8141707181930542
67,0.4393337070941925,1.0,0.740551233291626,0.8141707181930542
68,0.4406166076660156,1.0,0.7405299544334412,0.8141707181930542
69,0.43759188055992126,1.0,0.7408134937286377,0.8141707181930542
70,0.4414353370666504,1.0,0.7421715259552002,0.8141707181930542
71,0.43959546089172363,1.0,0.741793155670166,0.8141707181930542
72,0.4409356415271759,1.0,0.7406634092330933,0.8141707181930542
73,0.4590858817100525,0.9882352948188782,0.7438479065895081,0.8115941882133484
74,0.444686621427536,1.0,0.76238614320755,0.8019323945045471
75,0.4460504651069641,1.0,0.7753252983093262,0.7909823060035706
76,0.44769173860549927,0.9976470470428467,0.7780849933624268,0.7880837321281433
77,0.44680705666542053,0.9952940940856934,0.7718717455863953,0.7919484972953796
78,0.4450072646141052,1.0,0.756148099899292,0.8070853352546692
79,0.444359689950943,1.0,0.7506260871887207,0.8115941882133484
80,0.4421985149383545,1.0,0.74847412109375,0.8135265707969666
81,0.44432780146598816,1.0,0.7476778030395508,0.8135265707969666
82,0.44251641631126404,1.0,0.74712735414505,0.8135265707969666
83,0.4416291117668152,1.0,0.7458938956260681,0.8157809972763062
84,0.4433530867099762,1.0,0.7452846169471741,0.8161030411720276
85,0.4424377381801605,1.0,0.7448064088821411,0.8161030411720276
86,0.4422476291656494,1.0,0.744489312171936,0.8164251446723938
87,0.4393785297870636,1.0,0.7447577714920044,0.8164251446723938
88,0.44025805592536926,1.0,0.7447847127914429,0.8154589533805847
89,0.4417913258075714,1.0,0.7444481253623962,0.8154589533805847
90,0.44093558192253113,1.0,0.7438176274299622,0.8151368498802185
91,0.4439019560813904,1.0,0.7156293392181396,0.8380032181739807
92,0.44067856669425964,1.0,0.7287091612815857,0.8270531296730042
93,0.4391016960144043,1.0,0.7342696785926819,0.8196457624435425
94,0.4399717152118683,1.0,0.7347360849380493,0.8180354237556458
95,0.4407559335231781,1.0,0.733307957649231,0.8164251446723938
96,0.4392460286617279,1.0,0.7332502007484436,0.8154589533805847
97,0.4398276209831238,1.0,0.7350375652313232,0.8157809972763062
98,0.4398862421512604,1.0,0.7361520528793335,0.8157809972763062
99,0.436441570520401,1.0,0.7360149025917053,0.8157809972763062
