,loss,acc,val_loss,val_acc
0,0.6424944996833801,0.8161849975585938,0.9455351829528809,0.6099839210510254
1,0.5108510255813599,0.9942196607589722,0.9040018320083618,0.6524959802627563
2,0.5052095651626587,1.0,0.8983711004257202,0.6553945541381836
3,0.5011798143386841,1.0,0.8951464891433716,0.6502415537834167
4,0.4959222972393036,1.0,0.8881989121437073,0.6534621715545654
5,0.4941401481628418,1.0,0.8836819529533386,0.6563606858253479
6,0.4955448508262634,1.0,0.8892156481742859,0.6550724506378174
7,0.49880924820899963,1.0,0.9108431339263916,0.6273751854896545
8,0.4967295527458191,0.9988439083099365,0.9066944718360901,0.6341384649276733
9,0.5488258004188538,0.954913318157196,0.9118188619613647,0.6521739363670349
10,0.5182982087135315,0.9965317845344543,0.9318550229072571,0.6386473178863525
11,0.5079136490821838,1.0,0.9362409114837646,0.6318840384483337
12,0.5053319334983826,0.9988439083099365,0.9326438307762146,0.6312399506568909
13,0.5022293925285339,0.9988439083099365,0.9281588196754456,0.6322061419487
14,0.4982277750968933,1.0,0.9244242906570435,0.6325281858444214
15,0.4980933964252472,1.0,0.907548725605011,0.6454106569290161
16,0.4942789077758789,1.0,0.9068634510040283,0.6454106569290161
17,0.4975457191467285,1.0,0.9053522944450378,0.6438003182411194
18,0.5512873530387878,0.9491329193115234,0.8726772665977478,0.6840579509735107
19,0.5083213448524475,0.9953756928443909,0.9067613482475281,0.6579710245132446
20,0.5112260580062866,0.9976878762245178,0.9228431582450867,0.6412238478660583
21,0.513714611530304,0.9872832298278809,0.9176938533782959,0.6425120830535889
22,0.5051724314689636,0.9930635690689087,0.9128004312515259,0.6476650834083557
23,0.504246175289154,0.9976878762245178,0.922669529914856,0.6370370388031006
24,0.49887460470199585,0.9988439083099365,0.9264066219329834,0.6354267597198486
25,0.5008609890937805,0.9988439083099365,0.9301424026489258,0.6286634206771851
26,0.4989900588989258,0.9988439083099365,0.904377281665802,0.6454106569290161
27,0.5057770013809204,0.9861271381378174,0.8584925532341003,0.6917874217033386
28,0.4954500198364258,0.9953756928443909,0.8859772682189941,0.6640901565551758
29,0.497446745634079,1.0,0.8875750303268433,0.6628019213676453
30,0.4947439134120941,1.0,0.8872643113136292,0.6621578335762024
31,0.4919588565826416,1.0,0.8849565982818604,0.6640901565551758
32,0.4943676292896271,0.9988439083099365,0.8896213173866272,0.6586151123046875
33,0.4944777488708496,1.0,0.8869479298591614,0.6611916422843933
34,0.49123260378837585,1.0,0.8939312696456909,0.6534621715545654
35,0.49828338623046875,1.0,0.8841733336448669,0.6666666865348816
36,0.6079129576683044,0.9190751314163208,0.8601449728012085,0.6924315690994263
37,0.5098303556442261,0.9930635690689087,0.9247382283210754,0.6479871273040771
38,0.5134913325309753,0.9976878762245178,0.8987333178520203,0.6666666865348816
39,0.5160016417503357,0.9861271381378174,0.9016120433807373,0.6640901565551758
40,0.5074936151504517,0.9976878762245178,0.8986004590988159,0.6631239652633667
