,loss,acc,val_loss,val_acc
0,0.5424503087997437,0.8635838031768799,0.7943039536476135,0.7745571732521057
1,0.4524383544921875,1.0,0.8704701066017151,0.6937198042869568
2,0.44800886511802673,0.9965317845344543,0.8297890424728394,0.7314009666442871
3,0.44489797949790955,0.9988439083099365,0.870936393737793,0.6933977603912354
4,0.4408314824104309,1.0,0.8504853248596191,0.7098228931427002
5,0.4431672990322113,1.0,0.8105310797691345,0.747826099395752
6,0.44141823053359985,1.0,0.8266670107841492,0.7349436283111572
7,0.44147250056266785,1.0,0.8162005543708801,0.7449275255203247
8,0.44250398874282837,1.0,0.8043838143348694,0.7555555701255798
9,0.47281304001808167,0.981502890586853,0.7642074227333069,0.8070853352546692
10,0.45977893471717834,0.9942196607589722,0.7807368636131287,0.793880820274353
11,0.46436187624931335,0.989595353603363,0.7731524109840393,0.7993558645248413
12,0.45815107226371765,0.9861271381378174,0.7821163535118103,0.7884057760238647
13,0.4522073268890381,1.0,0.7682042717933655,0.8012882471084595
14,0.45047980546951294,0.9965317845344543,0.8004904985427856,0.7652173638343811
15,0.44909781217575073,0.9953756928443909,0.7834261059761047,0.7819646000862122
16,0.4475182592868805,1.0,0.7745901346206665,0.7903381586074829
17,0.4505578577518463,0.9953756928443909,0.774840235710144,0.7874395847320557
18,0.44559335708618164,1.0,0.7448274493217468,0.8144927620887756
19,0.4439837336540222,0.9988439083099365,0.7502833008766174,0.8099839091300964
20,0.4414863586425781,1.0,0.7496297359466553,0.8099839091300964
21,0.440898597240448,1.0,0.7492139935493469,0.8099839091300964
22,0.4427615702152252,0.9988439083099365,0.7502025961875916,0.8086956739425659
23,0.4426448345184326,1.0,0.7476142048835754,0.8103059530258179
24,0.44114014506340027,1.0,0.7471730709075928,0.8103059530258179
25,0.4419223964214325,1.0,0.7474378347396851,0.8093397617340088
26,0.44152694940567017,1.0,0.7469950914382935,0.8099839091300964
27,0.7339722514152527,0.7121387124061584,0.9822003841400146,0.5684379935264587
28,0.5483092665672302,0.8913294672966003,0.7740819454193115,0.8067632913589478
29,0.468100368976593,1.0,0.7798405289649963,0.8061191439628601
30,0.46344098448753357,1.0,0.7755257487297058,0.8041868209838867
31,0.45861324667930603,1.0,0.7708029747009277,0.8028985261917114
32,0.4542727470397949,1.0,0.7675380110740662,0.800966203212738
33,0.4498113989830017,1.0,0.7654840350151062,0.800000011920929
34,0.4490336775779724,0.9965317845344543,0.7797306776046753,0.7829307317733765
35,0.4501935541629791,0.9930635690689087,0.7620779275894165,0.8003220558166504
36,0.44518545269966125,1.0,0.7432532906532288,0.8119162917137146
37,0.4421178996562958,1.0,0.7526410818099976,0.8070853352546692
38,0.44258472323417664,1.0,0.7512048482894897,0.8061191439628601
39,0.4427437484264374,1.0,0.7527704238891602,0.8038647174835205
40,0.4418019652366638,1.0,0.7531591057777405,0.8022544384002686
41,0.4397057592868805,1.0,0.7517322897911072,0.8038647174835205
42,0.44170522689819336,1.0,0.7518778443336487,0.8041868209838867
43,0.4436597526073456,1.0,0.7491413950920105,0.8061191439628601
44,0.44131341576576233,1.0,0.7497737407684326,0.8061191439628601
45,0.5606750845909119,0.8924855589866638,0.8844859600067139,0.6724637746810913
46,0.5834394693374634,0.8520231246948242,0.766290545463562,0.811272144317627
47,0.46242013573646545,1.0,0.7694555521011353,0.8132045269012451
48,0.4641481339931488,0.9942196607589722,0.7724909782409668,0.805152952671051
49,0.45812663435935974,0.9988439083099365,0.7782966494560242,0.7925925850868225
50,0.4533509910106659,0.9976878762245178,0.7587847113609314,0.8103059530258179
51,0.4533664882183075,0.9976878762245178,0.793438732624054,0.772946834564209
52,0.4617631435394287,0.9699422121047974,0.7942558526992798,0.7697262763977051
53,0.44831690192222595,0.9988439083099365,0.7583405375480652,0.8074073791503906
54,0.4462422728538513,0.9988439083099365,0.749498188495636,0.8064412474632263
55,0.4416179656982422,1.0,0.7443568706512451,0.812238335609436
56,0.44251009821891785,1.0,0.7424679398536682,0.8125603795051575
57,0.4415666162967682,1.0,0.7431302070617676,0.8132045269012451
58,0.44182610511779785,1.0,0.7433107495307922,0.8128824234008789
59,0.4436819553375244,1.0,0.7436813712120056,0.8128824234008789
60,0.44156384468078613,1.0,0.7434118390083313,0.8128824234008789
61,0.4409186542034149,1.0,0.7427456378936768,0.8128824234008789
62,0.4420742392539978,1.0,0.7434594035148621,0.8125603795051575
63,0.44271916151046753,1.0,0.7420405149459839,0.8128824234008789
64,0.578824520111084,0.857803463935852,0.7604052424430847,0.8115941882133484
65,0.4627666473388672,0.9988439083099365,0.7632361650466919,0.8183574676513672
66,0.4655831456184387,0.9965317845344543,0.7624791264533997,0.8148148059844971
67,0.457640141248703,0.9988439083099365,0.7545740604400635,0.8173912763595581
68,0.4546591639518738,0.9953756928443909,0.7628466486930847,0.8057971000671387
69,0.45222240686416626,1.0,0.7576296925544739,0.8103059530258179
70,0.45029711723327637,1.0,0.7540717124938965,0.8109501004219055
71,0.44825488328933716,1.0,0.7516002058982849,0.8103059530258179
72,0.4469060003757477,1.0,0.7498337626457214,0.8103059530258179
73,0.4460129141807556,0.9942196607589722,0.7143639326095581,0.8489533066749573
74,0.44393405318260193,1.0,0.7245863080024719,0.8331723213195801
75,0.4423429071903229,1.0,0.7287259101867676,0.8186795711517334
76,0.4416036605834961,1.0,0.7302363514900208,0.811272144317627
77,0.4427792429924011,1.0,0.7305918335914612,0.812238335609436
78,0.4425126910209656,1.0,0.729216456413269,0.8119162917137146
79,0.44157686829566956,1.0,0.7292900085449219,0.8128824234008789
80,0.4434942603111267,1.0,0.7312785387039185,0.8135265707969666
81,0.44188639521598816,1.0,0.7283333539962769,0.8128824234008789
82,0.46213823556900024,0.9826589822769165,0.7221466898918152,0.8383252620697021
83,0.45017290115356445,0.9953756928443909,0.747170090675354,0.8161030411720276
84,0.45086121559143066,0.9988439083099365,0.7488158941268921,0.8125603795051575
85,0.4524131417274475,0.9930635690689087,0.7402183413505554,0.8190016150474548
86,0.452531099319458,0.9930635690689087,0.7405436635017395,0.8151368498802185
87,0.4539162218570709,0.9826589822769165,0.7575328350067139,0.8054750561714172
88,0.44944876432418823,1.0,0.7508012652397156,0.8151368498802185
89,0.45033150911331177,0.9976878762245178,0.7440998554229736,0.8202898502349854
90,0.44705384969711304,1.0,0.7577031850814819,0.8045088648796082
91,0.44398048520088196,1.0,0.6773921251296997,0.8850241303443909
92,0.4427921175956726,1.0,0.6872159242630005,0.8824476599693298
93,0.4409513473510742,1.0,0.6974371075630188,0.8734299540519714
94,0.44301414489746094,1.0,0.704310417175293,0.8586151599884033
95,0.4427432119846344,1.0,0.704950213432312,0.8608695864677429
96,0.44055038690567017,1.0,0.7051417231559753,0.8611916303634644
97,0.44189995527267456,1.0,0.7066190838813782,0.8476650714874268
98,0.4411323666572571,1.0,0.7073013782501221,0.843478262424469
99,0.4440026879310608,1.0,0.7101969718933105,0.8354267477989197
